framenum,time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
9636,418255,2192,418234,418267,n,18,416942,421498,836
9637,418288,2193,418268,418301,n,18,416942,421498,836
9638,418321,2194,418302,418335,n,18,416942,421498,836
9639,418354,2195,418336,418369,n,18,416942,421498,836
9640,418387,2196,418370,418403,n,18,416942,421498,836
9641,418420,2197,418404,418437,n,18,416942,421498,836
9642,418453,2198,418438,418471,n,18,416942,421498,836
9643,418486,2199,418472,418505,n,18,416942,421498,836
9644,418519,2200,418506,418539,n,18,416942,421498,836
9645,418552,2201,418540,418573,r,18,416942,421498,836
9646,418585,2202,418574,418607,r,18,416942,421498,836
9647,418618,2203,418608,418641,r,18,416942,421498,836
9648,418651,2204,418642,418675,r,18,416942,421498,836
9649,418684,2205,418676,418709,r,18,416942,421498,836
9650,418717,2206,418710,418743,r,18,416942,421498,836
9651,418750,2207,418744,418777,r,18,416942,421498,836
9652,418783,2208,418778,418811,n,18,416942,421498,836
9653,418816,2209,418812,418845,n,18,416942,421498,836
9654,418849,2210,418846,418879,n,18,416942,421498,836
9655,418882,2211,418880,418913,n,18,416942,421498,836
9656,418915,2212,418914,418947,n,18,416942,421498,836
9657,418948,2213,418948,418981,n,18,416942,421498,836
9658,418981,2213,418948,418981,n,18,416942,421498,836
9659,419014,2214,418982,419015,n,18,416942,421498,836
9660,419047,2215,419016,419049,n,18,416942,421498,836
9661,419080,2216,419050,419083,n,18,416942,421498,836
9662,419113,2217,419084,419117,n,18,416942,421498,836
9663,419146,2218,419118,419151,n,18,416942,421498,836
9664,419179,2219,419152,419185,n,18,416942,421498,836
9665,419212,2220,419186,419219,n,18,416942,421498,836
9666,419245,2221,419220,419253,n,18,416942,421498,836
9667,419278,2222,419254,419287,n,18,416942,421498,836
9668,419311,2223,419288,419321,r,18,416942,421498,836
9669,419344,2224,419322,419355,r,18,416942,421498,836
9670,419377,2225,419356,419389,r,18,416942,421498,836
9671,419410,2226,419390,419423,r,18,416942,421498,836
9672,419443,2227,419424,419457,i,18,416942,421498,836
9673,419476,2228,419458,419491,i,18,416942,421498,836
9674,419509,2229,419492,419525,i,18,416942,421498,836
9675,419542,2230,419526,419559,i,18,416942,421498,836
9676,419575,2231,419560,419593,i,18,416942,421498,836
9677,419608,2232,419594,419627,r,18,416942,421498,836
9678,419641,2233,419628,419661,r,18,416942,421498,836
9679,419674,2234,419662,419695,n,18,416942,421498,836
9680,419707,2235,419696,419729,n,18,416942,421498,836
9681,419740,2236,419730,419763,n,18,416942,421498,836
9682,419773,2237,419764,419797,n,18,416942,421498,836
9683,419806,2238,419798,419831,n,18,416942,421498,836
9684,419839,2239,419832,419865,n,18,416942,421498,836
9685,419872,2240,419866,419899,n,18,416942,421498,836
9686,419905,2241,419900,419933,n,18,416942,421498,836
9687,419938,2242,419934,419967,n,18,416942,421498,836
9688,419971,2243,419968,420001,n,18,416942,421498,836
9689,420004,2244,420002,420035,n,18,416942,421498,836
9690,420037,2245,420036,420069,n,18,416942,421498,836
9691,420070,2246,420070,420103,n,18,416942,421498,836
9692,420103,2246,420070,420103,n,18,416942,421498,836
9693,420136,2247,420104,420137,n,18,416942,421498,836
9694,420169,2248,420138,420171,n,18,416942,421498,836
9695,420202,2249,420172,420205,n,18,416942,421498,836
9696,420235,2250,420206,420239,n,18,416942,421498,836
9697,420268,2251,420240,420273,n,18,416942,421498,836
9698,420301,2252,420274,420307,n,18,416942,421498,836
9699,420334,2253,420308,420341,n,18,416942,421498,836
9700,420367,2254,420342,420375,n,18,416942,421498,836
9701,420400,2255,420376,420409,n,18,416942,421498,836
9702,420433,2256,420410,420443,n,18,416942,421498,836
9703,420466,2257,420444,420477,n,18,416942,421498,836
9704,420499,2258,420478,420511,n,18,416942,421498,836
9705,420532,2259,420512,420545,n,18,416942,421498,836
9706,420565,2260,420546,420579,n,18,416942,421498,836
9707,420598,2261,420580,420613,n,18,416942,421498,836
9708,420631,2262,420614,420647,n,18,416942,421498,836
9709,420664,2263,420648,420681,n,18,416942,421498,836
9710,420697,2264,420682,420715,n,18,416942,421498,836
9711,420730,2265,420716,420749,n,18,416942,421498,836
9712,420763,2266,420750,420783,n,18,416942,421498,836
9713,420796,2267,420784,420817,n,18,416942,421498,836
9714,420829,2268,420818,420851,n,18,416942,421498,836
9715,420862,2269,420852,420885,n,18,416942,421498,836
9716,420895,2270,420886,420919,n,18,416942,421498,836
9717,420928,2271,420920,420953,n,18,416942,421498,836
9718,420961,2272,420954,420987,n,18,416942,421498,836
9719,420994,2273,420988,421021,n,18,416942,421498,836
9720,421027,2274,421022,421055,n,18,416942,421498,836
9721,421060,2275,421056,421089,n,18,416942,421498,836
9722,421093,2276,421090,421123,n,18,416942,421498,836
9723,421126,2277,421124,421157,n,18,416942,421498,836
9724,421159,2278,421158,421191,n,18,416942,421498,836
9725,421192,2279,421192,421225,n,18,416942,421498,836
9726,421225,2279,421192,421225,n,18,416942,421498,836
9727,421258,2280,421226,421259,n,18,416942,421498,836
9728,421291,2281,421260,421293,n,18,416942,421498,836
9729,421324,2282,421294,421327,n,18,416942,421498,836
9730,421357,2283,421328,421361,n,18,416942,421498,836
9731,421390,2284,421362,421395,r,18,416942,421498,836
9732,421423,2285,421396,421429,r,18,416942,421498,836
9733,421456,2286,421430,421463,r,18,416942,421498,836
9734,421489,2287,421464,421497,r,18,416942,421498,836
9735,421522,,,,,,,,
9736,421555,,,,,,,,
9737,421588,,,,,,,,
9738,421621,,,,,,,,
9739,421654,,,,,,,,
9740,421687,,,,,,,,
9741,421720,,,,,,,,
9742,421753,,,,,,,,
9743,421786,,,,,,,,
9744,421819,,,,,,,,
9745,421852,,,,,,,,
9746,421885,,,,,,,,
9747,421918,,,,,,,,
9748,421951,,,,,,,,
9749,421984,,,,,,,,
9750,422017,,,,,,,,
9751,422050,,,,,,,,
9752,422083,,,,,,,,
9753,422116,,,,,,,,
9754,422149,,,,,,,,
9755,422182,,,,,,,,
9756,422215,,,,,,,,
9757,422248,,,,,,,,
9758,422281,,,,,,,,
9759,422314,,,,,,,,
9760,422347,,,,,,,,
9761,422380,,,,,,,,
9762,422413,,,,,,,,
9763,422446,,,,,,,,
9764,422479,,,,,,,,
9765,422512,,,,,,,,
9766,422545,,,,,,,,
9767,422578,,,,,,,,
9768,422611,,,,,,,,
9769,422644,,,,,,,,
9770,422677,,,,,,,,
9771,422710,,,,,,,,
9772,422743,,,,,,,,
9773,422776,,,,,,,,
9774,422809,,,,,,,,
9775,422842,,,,,,,,
9776,422875,,,,,,,,
9777,422908,,,,,,,,
9778,422941,,,,,,,,
9779,422974,,,,,,,,
9780,423007,,,,,,,,
9781,423040,,,,,,,,
9782,423073,,,,,,,,
9783,423106,,,,,,,,
9784,423139,,,,,,,,
9785,423172,,,,,,,,
9786,423205,,,,,,,,
9787,423238,,,,,,,,
9788,423271,,,,,,,,
9789,423304,,,,,,,,
9790,423337,,,,,,,,
9791,423370,,,,,,,,
9792,423403,,,,,,,,
9793,423436,,,,,,,,
9794,423469,,,,,,,,
9795,423502,,,,,,,,
9796,423535,,,,,,,,
9797,423568,,,,,,,,
9798,423601,,,,,,,,
9799,423634,,,,,,,,
9800,423667,,,,,,,,
9801,423700,,,,,,,,
9802,423733,,,,,,,,
9803,423766,,,,,,,,
9804,423799,,,,,,,,
9805,423832,,,,,,,,
9806,423865,,,,,,,,
9807,423898,,,,,,,,
9808,423931,,,,,,,,
9809,423964,,,,,,,,
9810,423997,,,,,,,,
9811,424030,,,,,,,,
9812,424063,,,,,,,,
9813,424096,,,,,,,,
9814,424129,,,,,,,,
9815,424162,,,,,,,,
9816,424195,,,,,,,,
9817,424228,,,,,,,,
9818,424261,,,,,,,,
9819,424294,,,,,,,,
9820,424327,,,,,,,,
9821,424360,,,,,,,,
9822,424393,,,,,,,,
9823,424426,,,,,,,,
9824,424459,,,,,,,,
9825,424492,,,,,,,,
9826,424525,,,,,,,,
9827,424558,,,,,,,,
9828,424591,,,,,,,,
9829,424624,,,,,,,,
9830,424657,,,,,,,,
9831,424690,,,,,,,,
9832,424723,,,,,,,,
9833,424756,,,,,,,,
9834,424789,,,,,,,,
9835,424822,,,,,,,,
9836,424855,,,,,,,,
9837,424888,,,,,,,,
9838,424921,,,,,,,,
9839,424954,,,,,,,,
9840,424987,,,,,,,,
9841,425020,,,,,,,,
9842,425053,,,,,,,,
9843,425086,,,,,,,,
9844,425119,,,,,,,,
9845,425152,,,,,,,,
9846,425185,,,,,,,,
9847,425218,,,,,,,,
9848,425251,,,,,,,,
9849,425284,,,,,,,,
9850,425317,,,,,,,,
9851,425350,,,,,,,,
9852,425383,,,,,,,,
9853,425416,,,,,,,,
9854,425449,,,,,,,,
9855,425482,,,,,,,,
9856,425515,,,,,,,,
9857,425548,,,,,,,,
9858,425581,,,,,,,,
9859,425614,,,,,,,,
9860,425647,,,,,,,,
9861,425680,,,,,,,,
9862,425713,,,,,,,,
9863,425746,,,,,,,,
9864,425779,,,,,,,,
9865,425812,,,,,,,,
9866,425845,,,,,,,,
9867,425878,,,,,,,,
9868,425911,,,,,,,,
9869,425944,,,,,,,,
9870,425977,,,,,,,,
9871,426010,,,,,,,,
9872,426043,,,,,,,,
9873,426076,,,,,,,,
9874,426109,,,,,,,,
9875,426142,,,,,,,,
9876,426175,,,,,,,,
9877,426208,,,,,,,,
9878,426241,,,,,,,,
9879,426274,,,,,,,,
9880,426307,,,,,,,,
9881,426340,,,,,,,,
9882,426373,,,,,,,,
9883,426406,,,,,,,,
9884,426439,,,,,,,,
9885,426472,,,,,,,,
9886,426505,,,,,,,,
9887,426538,,,,,,,,
9888,426571,,,,,,,,
9889,426604,,,,,,,,
9890,426637,,,,,,,,
9891,426670,,,,,,,,
9892,426703,,,,,,,,
9893,426736,,,,,,,,
9894,426769,,,,,,,,
9895,426802,,,,,,,,
9896,426835,,,,,,,,
9897,426868,,,,,,,,
9898,426901,,,,,,,,
9899,426934,,,,,,,,
9900,426967,,,,,,,,
9901,427000,,,,,,,,
9902,427033,,,,,,,,
9903,427066,,,,,,,,
9904,427099,,,,,,,,
9905,427132,,,,,,,,
9906,427165,,,,,,,,
9907,427198,,,,,,,,
9908,427231,,,,,,,,
9909,427264,,,,,,,,
9910,427297,,,,,,,,
9911,427330,,,,,,,,
9912,427363,,,,,,,,
9913,427396,,,,,,,,
9914,427429,,,,,,,,
9915,427462,,,,,,,,
9916,427495,,,,,,,,
9917,427528,,,,,,,,
9918,427561,,,,,,,,
9919,427594,,,,,,,,
9920,427627,,,,,,,,
9921,427660,,,,,,,,
9922,427693,,,,,,,,
9923,427726,,,,,,,,
9924,427759,,,,,,,,
9925,427792,,,,,,,,
9926,427825,,,,,,,,
9927,427858,,,,,,,,
9928,427891,,,,,,,,
9929,427924,,,,,,,,
9930,427957,,,,,,,,
9931,427990,,,,,,,,
9932,428023,,,,,,,,
9933,428056,,,,,,,,
9934,428089,,,,,,,,
9935,428122,,,,,,,,
9936,428155,,,,,,,,
9937,428188,,,,,,,,
9938,428221,,,,,,,,
9939,428254,,,,,,,,
9940,428287,,,,,,,,
9941,428320,,,,,,,,
9942,428353,,,,,,,,
9943,428386,,,,,,,,
9944,428419,,,,,,,,
9945,428452,,,,,,,,
9946,428485,,,,,,,,
9947,428518,,,,,,,,
9948,428551,,,,,,,,
9949,428584,,,,,,,,
9950,428617,,,,,,,,
9951,428650,,,,,,,,
9952,428683,,,,,,,,
9953,428716,,,,,,,,
9954,428749,,,,,,,,
9955,428782,,,,,,,,
9956,428815,,,,,,,,
9957,428848,,,,,,,,
9958,428881,,,,,,,,
9959,428914,,,,,,,,
9960,428947,,,,,,,,
9961,428980,,,,,,,,
9962,429013,,,,,,,,
9963,429046,,,,,,,,
9964,429079,,,,,,,,
9965,429112,,,,,,,,
9966,429145,,,,,,,,
9967,429178,,,,,,,,
9968,429211,,,,,,,,
9969,429244,,,,,,,,
9970,429277,,,,,,,,
9971,429310,,,,,,,,
9972,429343,,,,,,,,
9973,429376,,,,,,,,
9974,429409,,,,,,,,
9975,429442,,,,,,,,
9976,429475,,,,,,,,
9977,429508,,,,,,,,
9978,429541,,,,,,,,
9979,429574,,,,,,,,
9980,429607,,,,,,,,
9981,429640,,,,,,,,
9982,429673,,,,,,,,
9983,429706,,,,,,,,
9984,429739,,,,,,,,
9985,429772,,,,,,,,
9986,429805,,,,,,,,
9987,429838,,,,,,,,
9988,429871,,,,,,,,
9989,429904,,,,,,,,
9990,429937,,,,,,,,
9991,429970,,,,,,,,
9992,430003,,,,,,,,
9993,430036,,,,,,,,
9994,430069,,,,,,,,
9995,430102,,,,,,,,
9996,430135,,,,,,,,
9997,430168,,,,,,,,
9998,430201,,,,,,,,
9999,430234,,,,,,,,
10000,430267,,,,,,,,
10001,430300,,,,,,,,
10002,430333,,,,,,,,
10003,430366,,,,,,,,
10004,430399,,,,,,,,
10005,430432,,,,,,,,
10006,430465,,,,,,,,
10007,430498,,,,,,,,
10008,430531,,,,,,,,
10009,430564,,,,,,,,
10010,430597,,,,,,,,
10011,430630,,,,,,,,
10012,430663,,,,,,,,
10013,430696,,,,,,,,
10014,430729,,,,,,,,
10015,430762,,,,,,,,
10016,430795,,,,,,,,
10017,430828,,,,,,,,
10018,430861,,,,,,,,
10019,430894,,,,,,,,
10020,430927,,,,,,,,
10021,430960,,,,,,,,
10022,430993,,,,,,,,
10023,431026,,,,,,,,
10024,431059,,,,,,,,
10025,431092,,,,,,,,
10026,431125,,,,,,,,
10027,431158,,,,,,,,
10028,431191,,,,,,,,
10029,431224,,,,,,,,
10030,431257,,,,,,,,
10031,431290,,,,,,,,
10032,431323,,,,,,,,
10033,431356,,,,,,,,
10034,431389,,,,,,,,
10035,431422,,,,,,,,
10036,431455,,,,,,,,
10037,431488,,,,,,,,
10038,431521,,,,,,,,
10039,431554,,,,,,,,
10040,431587,,,,,,,,
10041,431620,,,,,,,,
10042,431653,,,,,,,,
10043,431686,,,,,,,,
10044,431719,,,,,,,,
10045,431752,,,,,,,,
10046,431785,,,,,,,,
10047,431818,,,,,,,,
10048,431851,,,,,,,,
10049,431884,,,,,,,,
10050,431917,,,,,,,,
10051,431950,,,,,,,,
10052,431983,,,,,,,,
10053,432016,,,,,,,,
10054,432049,,,,,,,,
10055,432082,,,,,,,,
10056,432115,,,,,,,,
10057,432148,,,,,,,,
10058,432181,,,,,,,,
10059,432214,,,,,,,,
10060,432247,,,,,,,,
10061,432280,,,,,,,,
10062,432313,,,,,,,,
10063,432346,,,,,,,,
10064,432379,,,,,,,,
10065,432412,,,,,,,,
10066,432445,,,,,,,,
10067,432478,,,,,,,,
10068,432511,,,,,,,,
10069,432544,,,,,,,,
10070,432577,,,,,,,,
10071,432610,,,,,,,,
10072,432643,,,,,,,,
10073,432676,,,,,,,,
10074,432709,,,,,,,,
10075,432742,,,,,,,,
10076,432775,,,,,,,,
10077,432808,,,,,,,,
10078,432841,,,,,,,,
10079,432874,,,,,,,,
10080,432907,,,,,,,,
10081,432940,,,,,,,,
10082,432973,,,,,,,,
10083,433006,,,,,,,,
10084,433039,,,,,,,,
10085,433072,,,,,,,,
10086,433105,,,,,,,,
10087,433138,,,,,,,,
10088,433171,,,,,,,,
10089,433204,,,,,,,,
10090,433237,,,,,,,,
10091,433270,,,,,,,,
10092,433303,,,,,,,,
10093,433336,,,,,,,,
10094,433369,,,,,,,,
10095,433402,,,,,,,,
10096,433435,,,,,,,,
10097,433468,,,,,,,,
10098,433501,,,,,,,,
10099,433534,,,,,,,,
10100,433567,,,,,,,,
10101,433600,,,,,,,,
10102,433633,,,,,,,,
10103,433666,,,,,,,,
10104,433699,,,,,,,,
10105,433732,,,,,,,,
10106,433765,,,,,,,,
10107,433798,,,,,,,,
10108,433831,,,,,,,,
10109,433864,,,,,,,,
10110,433897,,,,,,,,
10111,433930,,,,,,,,
10112,433963,,,,,,,,
10113,433996,,,,,,,,
10114,434029,,,,,,,,
10115,434062,,,,,,,,
10116,434095,,,,,,,,
10117,434128,,,,,,,,
10118,434161,,,,,,,,
10119,434194,,,,,,,,
10120,434227,,,,,,,,
10121,434260,,,,,,,,
10122,434293,,,,,,,,
10123,434326,,,,,,,,
10124,434359,,,,,,,,
10125,434392,,,,,,,,
10126,434425,,,,,,,,
10127,434458,,,,,,,,
10128,434491,,,,,,,,
10129,434524,,,,,,,,
10130,434557,,,,,,,,
10131,434590,,,,,,,,
10132,434623,,,,,,,,
10133,434656,,,,,,,,
10134,434689,,,,,,,,
10135,434722,,,,,,,,
10136,434755,,,,,,,,
10137,434788,,,,,,,,
10138,434821,,,,,,,,
10139,434854,,,,,,,,
10140,434887,,,,,,,,
10141,434920,,,,,,,,
10142,434953,,,,,,,,
10143,434986,,,,,,,,
10144,435019,,,,,,,,
10145,435052,,,,,,,,
10146,435085,,,,,,,,
10147,435118,,,,,,,,
10148,435151,,,,,,,,
10149,435184,,,,,,,,
10150,435217,,,,,,,,
10151,435250,,,,,,,,
10152,435283,,,,,,,,
10153,435316,,,,,,,,
10154,435349,,,,,,,,
10155,435382,,,,,,,,
10156,435415,,,,,,,,
10157,435448,,,,,,,,
10158,435481,,,,,,,,
10159,435514,,,,,,,,
10160,435547,,,,,,,,
10161,435580,,,,,,,,
10162,435613,,,,,,,,
10163,435646,,,,,,,,
10164,435679,,,,,,,,
10165,435712,,,,,,,,
10166,435745,,,,,,,,
10167,435778,,,,,,,,
10168,435811,,,,,,,,
10169,435844,,,,,,,,
10170,435877,,,,,,,,
10171,435910,,,,,,,,
10172,435943,,,,,,,,
10173,435976,,,,,,,,
10174,436009,,,,,,,,
10175,436042,,,,,,,,
10176,436075,,,,,,,,
10177,436108,,,,,,,,
10178,436141,,,,,,,,
10179,436174,,,,,,,,
10180,436207,,,,,,,,
10181,436240,,,,,,,,
10182,436273,,,,,,,,
10183,436306,,,,,,,,
10184,436339,,,,,,,,
10185,436372,,,,,,,,
10186,436405,,,,,,,,
10187,436438,,,,,,,,
10188,436471,,,,,,,,
10189,436504,,,,,,,,
10190,436537,,,,,,,,
10191,436570,,,,,,,,
10192,436603,,,,,,,,
10193,436636,,,,,,,,
10194,436669,,,,,,,,
10195,436702,,,,,,,,
10196,436735,,,,,,,,
10197,436768,,,,,,,,
10198,436801,,,,,,,,
10199,436834,,,,,,,,
10200,436867,,,,,,,,
10201,436900,,,,,,,,
10202,436933,,,,,,,,
10203,436966,,,,,,,,
10204,436999,,,,,,,,
10205,437032,,,,,,,,
10206,437065,,,,,,,,
10207,437098,,,,,,,,
10208,437131,,,,,,,,
10209,437164,,,,,,,,
10210,437197,,,,,,,,
10211,437230,,,,,,,,
10212,437263,,,,,,,,
10213,437296,,,,,,,,
10214,437329,,,,,,,,
10215,437362,,,,,,,,
10216,437395,,,,,,,,
10217,437428,,,,,,,,
10218,437461,,,,,,,,
10219,437494,,,,,,,,
10220,437527,,,,,,,,
10221,437560,,,,,,,,
10222,437593,,,,,,,,
10223,437626,,,,,,,,
10224,437659,,,,,,,,
10225,437692,,,,,,,,
10226,437725,,,,,,,,
10227,437758,,,,,,,,
10228,437791,,,,,,,,
10229,437824,,,,,,,,
10230,437857,,,,,,,,
10231,437890,,,,,,,,
10232,437923,,,,,,,,
10233,437956,,,,,,,,
10234,437989,,,,,,,,
10235,438022,,,,,,,,
10236,438055,,,,,,,,
10237,438088,,,,,,,,
10238,438121,,,,,,,,
10239,438154,,,,,,,,
10240,438187,,,,,,,,
10241,438220,,,,,,,,
10242,438253,,,,,,,,
10243,438286,,,,,,,,
10244,438319,,,,,,,,
10245,438352,,,,,,,,
10246,438385,,,,,,,,
10247,438418,,,,,,,,
10248,438451,,,,,,,,
10249,438484,,,,,,,,
10250,438517,,,,,,,,
10251,438550,,,,,,,,
10252,438583,,,,,,,,
10253,438616,,,,,,,,
10254,438649,,,,,,,,
10255,438682,,,,,,,,
10256,438715,,,,,,,,
10257,438748,,,,,,,,
10258,438781,,,,,,,,
10259,438814,,,,,,,,
10260,438847,,,,,,,,
10261,438880,,,,,,,,
10262,438913,,,,,,,,
10263,438946,,,,,,,,
10264,438979,,,,,,,,
10265,439012,,,,,,,,
10266,439045,,,,,,,,
10267,439078,,,,,,,,
10268,439111,,,,,,,,
10269,439144,,,,,,,,
10270,439177,,,,,,,,
10271,439210,,,,,,,,
10272,439243,,,,,,,,
10273,439276,,,,,,,,
10274,439309,,,,,,,,
10275,439342,,,,,,,,
10276,439375,,,,,,,,
10277,439408,,,,,,,,
10278,439441,,,,,,,,
10279,439474,,,,,,,,
10280,439507,,,,,,,,
10281,439540,,,,,,,,
10282,439573,,,,,,,,
10283,439606,,,,,,,,
10284,439639,,,,,,,,
10285,439672,,,,,,,,
10286,439705,,,,,,,,
10287,439738,,,,,,,,
10288,439771,,,,,,,,
10289,439804,,,,,,,,
10290,439837,,,,,,,,
10291,439870,,,,,,,,
10292,439903,,,,,,,,
10293,439936,,,,,,,,
10294,439969,,,,,,,,
10295,440002,,,,,,,,
10296,440035,,,,,,,,
10297,440068,,,,,,,,
10298,440101,,,,,,,,
10299,440134,,,,,,,,
10300,440167,,,,,,,,
10301,440200,,,,,,,,
10302,440233,,,,,,,,
10303,440266,,,,,,,,
10304,440299,,,,,,,,
10305,440332,,,,,,,,
10306,440365,,,,,,,,
10307,440398,,,,,,,,
10308,440431,,,,,,,,
10309,440464,,,,,,,,
10310,440497,,,,,,,,
10311,440530,,,,,,,,
10312,440563,,,,,,,,
10313,440596,,,,,,,,
10314,440629,,,,,,,,
10315,440662,,,,,,,,
10316,440695,,,,,,,,
10317,440728,,,,,19,440708,445230,629
10318,440761,,,,,19,440708,445230,629
10319,440794,,,,,19,440708,445230,629
10320,440827,,,,,19,440708,445230,629
10321,440860,,,,,19,440708,445230,629
10322,440893,,,,,19,440708,445230,629
10323,440926,,,,,19,440708,445230,629
10324,440959,,,,,19,440708,445230,629
10325,440992,,,,,19,440708,445230,629
10326,441025,,,,,19,440708,445230,629
10327,441058,,,,,19,440708,445230,629
10328,441091,,,,,19,440708,445230,629
10329,441124,,,,,19,440708,445230,629
10330,441157,,,,,19,440708,445230,629
10331,441190,,,,,19,440708,445230,629
10332,441223,,,,,19,440708,445230,629
10333,441256,2288,441252,441285,r,19,440708,445230,629
10334,441289,2289,441286,441319,i,19,440708,445230,629
10335,441322,2290,441320,441353,i,19,440708,445230,629
10336,441355,2291,441354,441387,i,19,440708,445230,629
10337,441388,2292,441388,441421,r,19,440708,445230,629
10338,441421,2292,441388,441421,r,19,440708,445230,629
10339,441454,2293,441422,441455,r,19,440708,445230,629
10340,441487,2294,441456,441489,r,19,440708,445230,629
10341,441520,2295,441490,441523,r,19,440708,445230,629
10342,441553,2296,441524,441557,r,19,440708,445230,629
10343,441586,2297,441558,441591,r,19,440708,445230,629
10344,441619,2298,441592,441625,r,19,440708,445230,629
10345,441652,2299,441626,441659,r,19,440708,445230,629
10346,441685,2300,441660,441693,r,19,440708,445230,629
10347,441718,2301,441694,441727,r,19,440708,445230,629
10348,441751,2302,441728,441761,r,19,440708,445230,629
10349,441784,2303,441762,441795,r,19,440708,445230,629
10350,441817,2304,441796,441829,r,19,440708,445230,629
10351,441850,2305,441830,441863,r,19,440708,445230,629
10352,441883,2306,441864,441897,r,19,440708,445230,629
10353,441916,2307,441898,441931,r,19,440708,445230,629
10354,441949,2308,441932,441965,r,19,440708,445230,629
10355,441982,2309,441966,441999,r,19,440708,445230,629
10356,442015,2310,442000,442033,r,19,440708,445230,629
10357,442048,2311,442034,442067,r,19,440708,445230,629
10358,442081,2312,442068,442101,r,19,440708,445230,629
10359,442114,2313,442102,442135,r,19,440708,445230,629
10360,442147,2314,442136,442169,r,19,440708,445230,629
10361,442180,2315,442170,442203,r,19,440708,445230,629
10362,442213,2316,442204,442237,r,19,440708,445230,629
10363,442246,2317,442238,442271,r,19,440708,445230,629
10364,442279,2318,442272,442305,r,19,440708,445230,629
10365,442312,2319,442306,442339,r,19,440708,445230,629
10366,442345,2320,442340,442373,n,19,440708,445230,629
10367,442378,2321,442374,442407,n,19,440708,445230,629
10368,442411,2322,442408,442441,n,19,440708,445230,629
10369,442444,2323,442442,442475,n,19,440708,445230,629
10370,442477,2324,442476,442509,n,19,440708,445230,629
10371,442510,2325,442510,442543,n,19,440708,445230,629
10372,442543,2325,442510,442543,n,19,440708,445230,629
10373,442576,2326,442544,442577,n,19,440708,445230,629
10374,442609,2327,442578,442611,n,19,440708,445230,629
10375,442642,2328,442612,442645,n,19,440708,445230,629
10376,442675,2329,442646,442679,n,19,440708,445230,629
10377,442708,2330,442680,442713,n,19,440708,445230,629
10378,442741,2331,442714,442747,n,19,440708,445230,629
10379,442774,2332,442748,442781,n,19,440708,445230,629
10380,442807,2333,442782,442815,n,19,440708,445230,629
10381,442840,2334,442816,442849,n,19,440708,445230,629
10382,442873,2335,442850,442883,n,19,440708,445230,629
10383,442906,2336,442884,442917,n,19,440708,445230,629
10384,442939,2337,442918,442951,n,19,440708,445230,629
10385,442972,2338,442952,442985,n,19,440708,445230,629
10386,443005,2339,442986,443019,n,19,440708,445230,629
10387,443038,2340,443020,443053,n,19,440708,445230,629
10388,443071,2341,443054,443087,n,19,440708,445230,629
10389,443104,2342,443088,443121,n,19,440708,445230,629
10390,443137,2343,443122,443155,n,19,440708,445230,629
10391,443170,2344,443156,443189,i,19,440708,445230,629
10392,443203,2345,443190,443223,m,19,440708,445230,629
10393,443236,2346,443224,443257,m,19,440708,445230,629
10394,443269,2347,443258,443291,i,19,440708,445230,629
10395,443302,2348,443292,443325,m,19,440708,445230,629
10396,443335,2349,443326,443359,m,19,440708,445230,629
10397,443368,2350,443360,443393,m,19,440708,445230,629
10398,443401,2351,443394,443427,n,19,440708,445230,629
10399,443434,2352,443428,443461,n,19,440708,445230,629
10400,443467,2353,443462,443495,n,19,440708,445230,629
10401,443500,2354,443496,443529,r,19,440708,445230,629
10402,443533,2355,443530,443563,i,19,440708,445230,629
10403,443566,2356,443564,443597,m,19,440708,445230,629
10404,443599,2357,443598,443631,m,19,440708,445230,629
10405,443632,2358,443632,443665,m,19,440708,445230,629
10406,443665,2358,443632,443665,m,19,440708,445230,629
10407,443698,2359,443666,443699,m,19,440708,445230,629
10408,443731,2360,443700,443733,m,19,440708,445230,629
10409,443764,2361,443734,443767,m,19,440708,445230,629
10410,443797,2362,443768,443801,m,19,440708,445230,629
10411,443830,2363,443802,443835,m,19,440708,445230,629
10412,443863,2364,443836,443869,m,19,440708,445230,629
10413,443896,2365,443870,443903,m,19,440708,445230,629
10414,443929,2366,443904,443937,m,19,440708,445230,629
10415,443962,2367,443938,443971,m,19,440708,445230,629
10416,443995,2368,443972,444005,m,19,440708,445230,629
10417,444028,2369,444006,444073,m,19,440708,445230,629
10418,444061,2369,444006,444073,m,19,440708,445230,629
10419,444094,2370,444074,444107,m,19,440708,445230,629
10420,444127,2371,444108,444141,m,19,440708,445230,629
10421,444160,2372,444142,444175,m,19,440708,445230,629
10422,444193,2373,444176,444209,m,19,440708,445230,629
10423,444226,2374,444210,444243,m,19,440708,445230,629
10424,444259,2375,444244,444277,m,19,440708,445230,629
10425,444292,2376,444278,444311,m,19,440708,445230,629
10426,444325,2377,444312,444345,m,19,440708,445230,629
10427,444358,2378,444346,444379,m,19,440708,445230,629
10428,444391,2379,444380,444413,m,19,440708,445230,629
10429,444424,2380,444414,444447,m,19,440708,445230,629
10430,444457,2381,444448,444481,m,19,440708,445230,629
10431,444490,2382,444482,444515,m,19,440708,445230,629
10432,444523,2383,444516,444549,m,19,440708,445230,629
10433,444556,2384,444550,444583,m,19,440708,445230,629
10434,444589,2385,444584,444617,m,19,440708,445230,629
10435,444622,2386,444618,444651,m,19,440708,445230,629
